TASK 3 - PHASE 3: FULL SYSTEM LOAD DISTRIBUTION LOG
Load per leg dynamically computed during crawl gait
===============================================================================================

   Time | Active |  Phase |  FL_load |  FR_load |  RL_load |  RR_load | MaxLeg |    Total
 25.100 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.110 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.120 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.130 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.140 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.150 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.160 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.170 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.180 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.190 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.200 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.210 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.220 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.230 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.240 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.250 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.260 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.270 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.280 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.290 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.300 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.310 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.320 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.330 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.340 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.350 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.360 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.370 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.380 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.390 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.400 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.410 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.420 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.430 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.440 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.450 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.460 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.470 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.480 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.490 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.500 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.510 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.520 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.530 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.540 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.550 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.560 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.570 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.580 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.590 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.600 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.610 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.620 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.630 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.640 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.650 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.660 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.670 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.680 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.690 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.700 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.710 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.720 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.730 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.740 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.750 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.760 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.770 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.780 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.790 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.800 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.810 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.820 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.830 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.840 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.850 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.860 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.870 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.880 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.890 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.900 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.910 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.920 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.930 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.940 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.950 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.960 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.970 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.980 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 25.990 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.000 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.010 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.020 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.030 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.040 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.050 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.060 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.070 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.080 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.090 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.100 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.110 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.120 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.130 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.140 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.150 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.160 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.170 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.180 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.190 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.200 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.210 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.220 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.230 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.240 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.250 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.260 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.270 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.280 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.290 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.300 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.310 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.320 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.330 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.340 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.350 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.360 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.370 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.380 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.390 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.400 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.410 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.420 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.430 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.440 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.450 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.460 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.470 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.480 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.490 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 26.500 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.510 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.520 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.530 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.540 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.550 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.560 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.570 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.580 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.590 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.600 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.610 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.620 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.630 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.640 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.650 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.660 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.670 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.680 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.690 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.700 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.710 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.720 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.730 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.740 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.750 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.760 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.770 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.780 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.790 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.800 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.810 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.820 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.830 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.840 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.850 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.860 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.870 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.880 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.890 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.900 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.910 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.920 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.930 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.940 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.950 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.960 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.970 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.980 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 26.990 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 27.000 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 27.010 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 27.020 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 27.030 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 27.040 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 27.050 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 27.060 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 27.070 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 27.080 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 27.090 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 27.100 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 27.110 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 27.120 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 27.130 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 27.140 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 27.150 |     RL | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
