TASK 2 - PHASE 6: FAILURE PROPAGATION LOG
System-level failure simulation across hip + knee
=====================================================================================

SCENARIO: Healthy
   Time |     Hip |    Knee |   FootX |   FootY |   Temp |         HipFail |     KneeFail
  2.500 |   31.25 |   36.00 |  0.5821 |  0.6283 |  25.0C |              OK |      STALLED
  2.510 |   31.38 |   36.00 |  0.5808 |  0.6295 |  25.0C |              OK |      STALLED
  2.520 |   31.50 |   36.00 |  0.5794 |  0.6308 |  25.0C |              OK |      STALLED
  2.530 |   31.62 |   36.00 |  0.5780 |  0.6321 |  25.0C |              OK |      STALLED
  2.540 |   31.75 |   36.00 |  0.5766 |  0.6333 |  25.0C |              OK |      STALLED
  2.550 |   31.88 |   36.00 |  0.5753 |  0.6346 |  25.0C |              OK |      STALLED
  2.560 |   32.00 |   36.00 |  0.5739 |  0.6358 |  25.0C |              OK |      STALLED
  2.570 |   32.12 |   36.00 |  0.5725 |  0.6371 |  25.0C |              OK |      STALLED
  2.580 |   32.25 |   36.00 |  0.5711 |  0.6383 |  25.0C |              OK |      STALLED
  2.590 |   32.38 |   36.00 |  0.5697 |  0.6396 |  25.0C |              OK |      STALLED
  2.600 |   32.50 |   36.00 |  0.5683 |  0.6408 |  25.0C |              OK |      STALLED
  2.610 |   32.62 |   36.00 |  0.5669 |  0.6421 |  25.0C |              OK |      STALLED
  2.620 |   32.75 |   36.00 |  0.5655 |  0.6433 |  25.0C |              OK |      STALLED
  2.630 |   32.88 |   36.00 |  0.5641 |  0.6445 |  25.0C |              OK |      STALLED
  2.640 |   33.00 |   36.00 |  0.5627 |  0.6458 |  25.0C |              OK |      STALLED
  2.650 |   33.12 |   36.00 |  0.5613 |  0.6470 |  25.0C |              OK |      STALLED
  2.660 |   33.25 |   36.00 |  0.5599 |  0.6482 |  25.0C |              OK |      STALLED
  2.670 |   33.38 |   36.00 |  0.5584 |  0.6494 |  25.0C |              OK |      STALLED
  2.680 |   33.50 |   36.00 |  0.5570 |  0.6506 |  25.0C |              OK |      STALLED
  2.690 |   33.62 |   36.00 |  0.5556 |  0.6519 |  25.0C |              OK |      STALLED
  2.700 |   33.75 |   36.00 |  0.5542 |  0.6531 |  25.0C |              OK |      STALLED
  2.710 |   33.88 |   36.00 |  0.5528 |  0.6543 |  25.0C |              OK |      STALLED
  2.720 |   34.00 |   36.00 |  0.5513 |  0.6555 |  25.0C |              OK |      STALLED
  2.730 |   34.12 |   36.00 |  0.5499 |  0.6567 |  25.0C |              OK |      STALLED
  2.740 |   34.25 |   36.00 |  0.5485 |  0.6579 |  25.0C |              OK |      STALLED
  2.750 |   34.38 |   36.00 |  0.5470 |  0.6591 |  25.0C |              OK |      STALLED
  2.760 |   34.50 |   36.00 |  0.5456 |  0.6603 |  25.0C |              OK |      STALLED
  2.770 |   34.62 |   36.00 |  0.5441 |  0.6614 |  25.0C |              OK |      STALLED
  2.780 |   34.75 |   36.00 |  0.5427 |  0.6626 |  25.0C |              OK |      STALLED
  2.790 |   34.88 |   36.00 |  0.5413 |  0.6638 |  25.0C |              OK |      STALLED
  2.800 |   35.00 |   36.00 |  0.5398 |  0.6650 |  25.0C |              OK |      STALLED
  2.810 |   35.12 |   36.00 |  0.5384 |  0.6662 |  25.0C |              OK |      STALLED
  2.820 |   35.25 |   36.00 |  0.5369 |  0.6673 |  25.0C |              OK |      STALLED
  2.830 |   35.38 |   36.00 |  0.5354 |  0.6685 |  25.0C |              OK |      STALLED
  2.840 |   35.50 |   36.00 |  0.5340 |  0.6697 |  25.0C |              OK |      STALLED
  2.850 |   35.62 |   36.00 |  0.5325 |  0.6708 |  25.0C |              OK |      STALLED
  2.860 |   35.75 |   36.00 |  0.5311 |  0.6720 |  25.0C |              OK |      STALLED
  2.870 |   35.88 |   36.00 |  0.5296 |  0.6732 |  25.0C |              OK |      STALLED
  2.880 |   36.00 |   36.00 |  0.5281 |  0.6743 |  25.0C |              OK |      STALLED
  2.890 |   36.12 |   36.00 |  0.5266 |  0.6755 |  25.0C |              OK |      STALLED
  2.900 |   36.25 |   36.00 |  0.5252 |  0.6766 |  25.0C |              OK |      STALLED
  2.910 |   36.38 |   36.00 |  0.5237 |  0.6778 |  25.0C |              OK |      STALLED
  2.920 |   36.50 |   36.00 |  0.5222 |  0.6789 |  25.0C |              OK |      STALLED
  2.930 |   36.62 |   36.00 |  0.5207 |  0.6800 |  25.0C |              OK |      STALLED
  2.940 |   36.75 |   36.00 |  0.5192 |  0.6812 |  25.0C |              OK |      STALLED
  2.950 |   36.88 |   36.00 |  0.5178 |  0.6823 |  25.0C |              OK |      STALLED
  2.960 |   37.00 |   36.00 |  0.5163 |  0.6834 |  25.0C |              OK |      STALLED
  2.970 |   37.12 |   36.00 |  0.5148 |  0.6846 |  25.0C |              OK |      STALLED
  2.980 |   37.25 |   36.00 |  0.5133 |  0.6857 |  25.0C |              OK |      STALLED
  2.990 |   37.38 |   36.00 |  0.5118 |  0.6868 |  25.0C |              OK |      STALLED
  3.000 |   37.50 |   36.00 |  0.5103 |  0.6879 |  25.0C |              OK |      STALLED
  3.010 |   37.62 |   36.00 |  0.5088 |  0.6890 |  25.0C |              OK |      STALLED
  3.020 |   37.75 |   36.00 |  0.5073 |  0.6901 |  25.0C |              OK |      STALLED
  3.030 |   37.88 |   36.00 |  0.5058 |  0.6912 |  25.0C |              OK |      STALLED
  3.040 |   38.00 |   36.00 |  0.5043 |  0.6923 |  25.0C |              OK |      STALLED
  3.050 |   38.12 |   36.00 |  0.5027 |  0.6934 |  25.0C |              OK |      STALLED
  3.060 |   38.25 |   36.00 |  0.5012 |  0.6945 |  25.0C |              OK |      STALLED
  3.070 |   38.38 |   36.00 |  0.4997 |  0.6956 |  25.0C |              OK |      STALLED
  3.080 |   38.50 |   36.00 |  0.4982 |  0.6967 |  25.0C |              OK |      STALLED
  3.090 |   38.62 |   36.00 |  0.4967 |  0.6978 |  25.0C |              OK |      STALLED
  3.100 |   38.75 |   36.00 |  0.4952 |  0.6989 |  25.0C |              OK |      STALLED
  3.110 |   38.88 |   36.00 |  0.4936 |  0.7000 |  25.0C |              OK |      STALLED
  3.120 |   39.00 |   36.00 |  0.4921 |  0.7010 |  25.0C |              OK |      STALLED
  3.130 |   39.12 |   36.00 |  0.4906 |  0.7021 |  25.0C |              OK |      STALLED
  3.140 |   39.25 |   36.00 |  0.4890 |  0.7032 |  25.0C |              OK |      STALLED
  3.150 |   39.38 |   36.00 |  0.4875 |  0.7042 |  25.0C |              OK |      STALLED
  3.160 |   39.50 |   36.00 |  0.4860 |  0.7053 |  25.0C |              OK |      STALLED
  3.170 |   39.62 |   36.00 |  0.4844 |  0.7064 |  25.0C |              OK |      STALLED
  3.180 |   39.75 |   36.00 |  0.4829 |  0.7074 |  25.0C |              OK |      STALLED
  3.190 |   39.88 |   36.00 |  0.4813 |  0.7085 |  25.0C |              OK |      STALLED
  3.200 |   40.00 |   36.00 |  0.4798 |  0.7095 |  25.0C |              OK |      STALLED
  3.210 |   40.12 |   36.00 |  0.4782 |  0.7106 |  25.0C |              OK |      STALLED
  3.220 |   40.25 |   36.00 |  0.4767 |  0.7116 |  25.0C |              OK |      STALLED
  3.230 |   40.38 |   36.00 |  0.4751 |  0.7126 |  25.0C |              OK |      STALLED
  3.240 |   40.50 |   36.00 |  0.4736 |  0.7137 |  25.0C |              OK |      STALLED
  3.250 |   40.62 |   36.00 |  0.4720 |  0.7147 |  25.0C |              OK |      STALLED
  3.260 |   40.75 |   36.00 |  0.4705 |  0.7157 |  25.0C |              OK |      STALLED
  3.270 |   40.88 |   36.00 |  0.4689 |  0.7168 |  25.0C |              OK |      STALLED
  3.280 |   41.00 |   36.00 |  0.4673 |  0.7178 |  25.0C |              OK |      STALLED
  3.290 |   41.12 |   36.00 |  0.4658 |  0.7188 |  25.0C |              OK |      STALLED
  3.300 |   41.25 |   36.00 |  0.4642 |  0.7198 |  25.0C |              OK |      STALLED
  3.310 |   41.38 |   36.00 |  0.4626 |  0.7208 |  25.0C |              OK |      STALLED
  3.320 |   41.50 |   36.00 |  0.4611 |  0.7218 |  25.0C |              OK |      STALLED
  3.330 |   41.62 |   36.00 |  0.4595 |  0.7228 |  25.0C |              OK |      STALLED
  3.340 |   41.75 |   36.00 |  0.4579 |  0.7238 |  25.0C |              OK |      STALLED
  3.350 |   41.88 |   36.00 |  0.4563 |  0.7248 |  25.0C |              OK |      STALLED
  3.360 |   42.00 |   36.00 |  0.4547 |  0.7258 |  25.0C |              OK |      STALLED
  3.370 |   42.12 |   36.00 |  0.4532 |  0.7268 |  25.0C |              OK |      STALLED
  3.380 |   42.25 |   36.00 |  0.4516 |  0.7278 |  25.0C |              OK |      STALLED
  3.390 |   42.38 |   36.00 |  0.4500 |  0.7288 |  25.0C |              OK |      STALLED
  3.400 |   42.50 |   36.00 |  0.4484 |  0.7298 |  25.0C |              OK |      STALLED
  3.410 |   42.62 |   36.00 |  0.4468 |  0.7307 |  25.0C |              OK |      STALLED
  3.420 |   42.75 |   36.00 |  0.4452 |  0.7317 |  25.0C |              OK |      STALLED
  3.430 |   42.88 |   36.00 |  0.4436 |  0.7327 |  25.0C |              OK |      STALLED
  3.440 |   43.00 |   36.00 |  0.4420 |  0.7337 |  25.0C |              OK |      STALLED
  3.450 |   43.12 |   36.00 |  0.4404 |  0.7346 |  25.0C |              OK |      STALLED
  3.460 |   43.25 |   36.00 |  0.4388 |  0.7356 |  25.0C |              OK |      STALLED
  3.470 |   43.38 |   36.00 |  0.4372 |  0.7365 |  25.0C |              OK |      STALLED
  3.480 |   43.50 |   36.00 |  0.4356 |  0.7375 |  25.0C |              OK |      STALLED
  3.490 |   43.62 |   36.00 |  0.4340 |  0.7384 |  25.0C |              OK |      STALLED
  3.500 |   43.75 |   36.00 |  0.4324 |  0.7394 |  25.0C |              OK |      STALLED
  3.510 |   43.88 |   36.00 |  0.4307 |  0.7403 |  25.0C |              OK |      STALLED
  3.520 |   44.00 |   36.00 |  0.4291 |  0.7413 |  25.0C |              OK |      STALLED
  3.530 |   44.12 |   36.00 |  0.4275 |  0.7422 |  25.0C |              OK |      STALLED
  3.540 |   44.25 |   36.00 |  0.4259 |  0.7431 |  25.0C |              OK |      STALLED
  3.550 |   44.38 |   36.00 |  0.4243 |  0.7440 |  25.0C |              OK |      STALLED
  3.560 |   44.50 |   36.00 |  0.4226 |  0.7450 |  25.0C |              OK |      STALLED
  3.570 |   44.62 |   36.00 |  0.4210 |  0.7459 |  25.0C |              OK |      STALLED
  3.580 |   44.75 |   36.00 |  0.4194 |  0.7468 |  25.0C |              OK |      STALLED
  3.590 |   44.88 |   36.00 |  0.4178 |  0.7477 |  25.0C |              OK |      STALLED
  3.600 |   45.00 |   36.00 |  0.4161 |  0.7486 |  25.0C |              OK |      STALLED
  3.610 |   45.12 |   36.00 |  0.4145 |  0.7495 |  25.0C |              OK |      STALLED
  3.620 |   45.25 |   36.00 |  0.4129 |  0.7504 |  25.0C |              OK |      STALLED
  3.630 |   45.38 |   36.00 |  0.4112 |  0.7513 |  25.0C |              OK |      STALLED
  3.640 |   45.50 |   36.00 |  0.4096 |  0.7522 |  25.0C |              OK |      STALLED
  3.650 |   45.62 |   36.00 |  0.4079 |  0.7531 |  25.0C |              OK |      STALLED
  3.660 |   45.75 |   36.00 |  0.4063 |  0.7540 |  25.0C |              OK |      STALLED
  3.670 |   45.88 |   36.00 |  0.4046 |  0.7549 |  25.0C |              OK |      STALLED
  3.680 |   46.00 |   36.00 |  0.4030 |  0.7558 |  25.0C |              OK |      STALLED
  3.690 |   46.12 |   36.00 |  0.4013 |  0.7567 |  25.0C |              OK |      STALLED
  3.700 |   46.25 |   36.00 |  0.3997 |  0.7575 |  25.0C |              OK |      STALLED
  3.710 |   46.38 |   36.00 |  0.3980 |  0.7584 |  25.0C |              OK |      STALLED
  3.720 |   46.50 |   36.00 |  0.3964 |  0.7593 |  25.0C |              OK |      STALLED
  3.730 |   46.62 |   36.00 |  0.3947 |  0.7601 |  25.0C |              OK |      STALLED
  3.740 |   46.75 |   36.00 |  0.3931 |  0.7610 |  25.0C |              OK |      STALLED
  3.750 |   46.88 |   36.00 |  0.3914 |  0.7618 |  25.0C |              OK |      STALLED
  3.760 |   47.00 |   36.00 |  0.3897 |  0.7627 |  25.0C |              OK |      STALLED
  3.770 |   47.12 |   36.00 |  0.3881 |  0.7635 |  25.0C |              OK |      STALLED
  3.780 |   47.25 |   36.00 |  0.3864 |  0.7644 |  25.0C |              OK |      STALLED
  3.790 |   47.38 |   36.00 |  0.3847 |  0.7652 |  25.0C |              OK |      STALLED
  3.800 |   47.50 |   36.00 |  0.3831 |  0.7661 |  25.0C |              OK |      STALLED
  3.810 |   47.62 |   36.00 |  0.3814 |  0.7669 |  25.0C |              OK |      STALLED
  3.820 |   47.75 |   36.00 |  0.3797 |  0.7677 |  25.0C |              OK |      STALLED
  3.830 |   47.88 |   36.00 |  0.3781 |  0.7686 |  25.0C |              OK |      STALLED
  3.840 |   48.00 |   36.00 |  0.3764 |  0.7694 |  25.0C |              OK |      STALLED
  3.850 |   48.12 |   36.00 |  0.3747 |  0.7702 |  25.0C |              OK |      STALLED
  3.860 |   48.25 |   36.00 |  0.3730 |  0.7710 |  25.0C |              OK |      STALLED
  3.870 |   48.38 |   36.00 |  0.3713 |  0.7718 |  25.0C |              OK |      STALLED
  3.880 |   48.50 |   36.00 |  0.3696 |  0.7726 |  25.0C |              OK |      STALLED
  3.890 |   48.62 |   36.00 |  0.3680 |  0.7734 |  25.0C |              OK |      STALLED
  3.900 |   48.75 |   36.00 |  0.3663 |  0.7742 |  25.0C |              OK |      STALLED
  3.910 |   48.88 |   36.00 |  0.3646 |  0.7750 |  25.0C |              OK |      STALLED
  3.920 |   49.00 |   36.00 |  0.3629 |  0.7758 |  25.0C |              OK |      STALLED
  3.930 |   49.12 |   36.00 |  0.3612 |  0.7766 |  25.0C |              OK |      STALLED
  3.940 |   49.25 |   36.00 |  0.3595 |  0.7774 |  25.0C |              OK |      STALLED
  3.950 |   49.38 |   36.00 |  0.3578 |  0.7782 |  25.0C |              OK |      STALLED
  3.960 |   49.50 |   36.00 |  0.3561 |  0.7790 |  25.0C |              OK |      STALLED
  3.970 |   49.62 |   36.00 |  0.3544 |  0.7797 |  25.0C |              OK |      STALLED
  3.980 |   49.75 |   36.00 |  0.3527 |  0.7805 |  25.0C |              OK |      STALLED
  3.990 |   49.88 |   36.00 |  0.3510 |  0.7813 |  25.0C |              OK |      STALLED
  4.000 |   50.00 |   36.00 |  0.3493 |  0.7820 |  25.0C |              OK |      STALLED
  4.010 |   50.12 |   36.00 |  0.3476 |  0.7828 |  25.0C |              OK |      STALLED
  4.020 |   50.25 |   36.00 |  0.3459 |  0.7836 |  25.0C |              OK |      STALLED
  4.030 |   50.38 |   36.00 |  0.3442 |  0.7843 |  25.0C |              OK |      STALLED
  4.040 |   50.50 |   36.00 |  0.3425 |  0.7851 |  25.0C |              OK |      STALLED
  4.050 |   50.62 |   36.00 |  0.3407 |  0.7858 |  25.0C |              OK |      STALLED
  4.060 |   50.75 |   36.00 |  0.3390 |  0.7866 |  25.0C |              OK |      STALLED
  4.070 |   50.88 |   36.00 |  0.3373 |  0.7873 |  25.0C |              OK |      STALLED
  4.080 |   51.00 |   36.00 |  0.3356 |  0.7880 |  25.0C |              OK |      STALLED
  4.090 |   51.12 |   36.00 |  0.3339 |  0.7888 |  25.0C |              OK |      STALLED
  4.100 |   51.25 |   36.00 |  0.3322 |  0.7895 |  25.0C |              OK |      STALLED
  4.110 |   51.38 |   36.00 |  0.3304 |  0.7902 |  25.0C |              OK |      STALLED
  4.120 |   51.50 |   36.00 |  0.3287 |  0.7909 |  25.0C |              OK |      STALLED
  4.130 |   51.62 |   36.00 |  0.3270 |  0.7916 |  25.0C |              OK |      STALLED
  4.140 |   51.75 |   36.00 |  0.3253 |  0.7924 |  25.0C |              OK |      STALLED
  4.150 |   51.88 |   36.00 |  0.3235 |  0.7931 |  25.0C |              OK |      STALLED
  4.160 |   52.00 |   36.00 |  0.3218 |  0.7938 |  25.0C |              OK |      STALLED
  4.170 |   52.12 |   36.00 |  0.3201 |  0.7945 |  25.0C |              OK |      STALLED
  4.180 |   52.25 |   36.00 |  0.3183 |  0.7952 |  25.0C |              OK |      STALLED
  4.190 |   52.38 |   36.00 |  0.3166 |  0.7959 |  25.0C |              OK |      STALLED
  4.200 |   52.50 |   36.00 |  0.3149 |  0.7965 |  25.0C |              OK |      STALLED
  4.210 |   52.62 |   36.00 |  0.3131 |  0.7972 |  25.0C |              OK |      STALLED
  4.220 |   52.75 |   36.00 |  0.3114 |  0.7979 |  25.0C |              OK |      STALLED
  4.230 |   52.88 |   36.00 |  0.3096 |  0.7986 |  25.0C |              OK |      STALLED
  4.240 |   53.00 |   36.00 |  0.3079 |  0.7993 |  25.0C |              OK |      STALLED
  4.250 |   53.12 |   36.00 |  0.3061 |  0.7999 |  25.0C |              OK |      STALLED
  4.260 |   53.25 |   36.00 |  0.3044 |  0.8006 |  25.0C |              OK |      STALLED
  4.270 |   53.38 |   36.00 |  0.3027 |  0.8013 |  25.0C |              OK |      STALLED
  4.280 |   53.50 |   36.00 |  0.3009 |  0.8019 |  25.0C |              OK |      STALLED
  4.290 |   53.62 |   36.00 |  0.2992 |  0.8026 |  25.0C |              OK |      STALLED
  4.300 |   53.75 |   36.00 |  0.2974 |  0.8032 |  25.0C |              OK |      STALLED
  4.310 |   53.88 |   36.00 |  0.2956 |  0.8039 |  25.0C |              OK |      STALLED
  4.320 |   54.00 |   36.00 |  0.2939 |  0.8045 |  25.0C |              OK |      STALLED
  4.330 |   54.12 |   36.00 |  0.2922 |  0.8051 |  25.0C |              OK |      STALLED
  4.340 |   54.24 |   36.00 |  0.2906 |  0.8057 |  25.0C |              OK |      STALLED
  4.350 |   54.35 |   36.00 |  0.2890 |  0.8063 |  25.0C |              OK |      STALLED
  4.360 |   54.46 |   36.00 |  0.2874 |  0.8069 |  25.0C |              OK |      STALLED
  4.370 |   54.57 |   36.00 |  0.2858 |  0.8074 |  25.0C |              OK |      STALLED
  4.380 |   54.68 |   36.00 |  0.2843 |  0.8080 |  25.0C |              OK |      STALLED
  4.390 |   54.79 |   36.00 |  0.2828 |  0.8085 |  25.0C |              OK |      STALLED
  4.400 |   54.89 |   36.00 |  0.2813 |  0.8090 |  25.0C |              OK |      STALLED
  4.410 |   55.00 |   36.00 |  0.2799 |  0.8095 |  25.0C |              OK |      STALLED
  4.420 |   55.10 |   36.00 |  0.2785 |  0.8100 |  25.0C |              OK |      STALLED
  4.430 |   55.19 |   36.00 |  0.2771 |  0.8105 |  25.0C |              OK |      STALLED
  4.440 |   55.29 |   36.00 |  0.2757 |  0.8109 |  25.0C |              OK |      STALLED
