PHASE 7 - MASTER ANALYSIS LOG
Complete System Behavior — All Scenarios
=================================================================

SCENARIO: Ideal baseline
Final angle      : 91.401 deg
Final temperature: 25.0 C
Final performance: 1.000x
    Time |  Command |   Actual |    Error |   Velocity
   5.190 |   90.000 |   88.290 |    1.710 |     10.701
   5.200 |   90.000 |   88.397 |    1.603 |     10.639
   5.210 |   90.000 |   88.504 |    1.496 |     10.733
   5.220 |   90.000 |   88.610 |    1.390 |     10.638
   5.230 |   90.000 |   88.714 |    1.286 |     10.338
   5.240 |   90.000 |   88.813 |    1.187 |      9.963
   5.250 |   90.000 |   88.910 |    1.090 |      9.679
   5.260 |   90.000 |   89.003 |    0.997 |      9.317
   5.270 |   90.000 |   89.097 |    0.903 |      9.358
   5.280 |   90.000 |   89.189 |    0.811 |      9.230
   5.290 |   90.000 |   89.282 |    0.718 |      9.257
   5.300 |   90.000 |   89.373 |    0.627 |      9.183
   5.310 |   90.000 |   89.467 |    0.533 |      9.304
   5.320 |   90.000 |   89.561 |    0.439 |      9.425
   5.330 |   90.000 |   89.653 |    0.347 |      9.203
   5.340 |   90.000 |   89.743 |    0.257 |      9.056
   5.350 |   90.000 |   89.832 |    0.168 |      8.858
   5.360 |   90.000 |   89.916 |    0.084 |      8.443
   5.370 |   90.000 |   90.001 |    0.001 |      8.491
   5.380 |   90.000 |   90.088 |    0.088 |      8.641
   5.390 |   90.000 |   90.173 |    0.173 |      8.548
   5.400 |   90.000 |   90.257 |    0.257 |      8.359
   5.410 |   90.000 |   90.342 |    0.342 |      8.487
   5.420 |   90.000 |   90.421 |    0.421 |      7.926
   5.430 |   90.000 |   90.500 |    0.500 |      7.874
   5.440 |   90.000 |   90.578 |    0.578 |      7.815
   5.450 |   90.000 |   90.654 |    0.654 |      7.612
   5.460 |   90.000 |   90.732 |    0.732 |      7.804
   5.470 |   90.000 |   90.811 |    0.811 |      7.908
   5.480 |   90.000 |   90.889 |    0.889 |      7.765
   5.490 |   90.000 |   90.965 |    0.965 |      7.656
   5.500 |   90.000 |   91.040 |    1.040 |      7.488
   5.510 |   90.000 |   91.113 |    1.113 |      7.295
   5.520 |   90.000 |   91.183 |    1.183 |      6.945
   5.530 |   90.000 |   91.254 |    1.254 |      7.135
   5.540 |   90.000 |   91.326 |    1.326 |      7.252
   5.550 |   90.000 |   91.400 |    1.400 |      7.321
   5.560 |   90.000 |   91.470 |    1.470 |      7.010
   5.570 |   90.000 |   91.543 |    1.543 |      7.336
   5.580 |   90.000 |   91.619 |    1.619 |      7.638
   5.590 |   90.000 |   91.695 |    1.695 |      7.578
   5.600 |   90.000 |   91.768 |    1.768 |      7.299
   5.610 |   90.000 |   91.839 |    1.839 |      7.029
   5.620 |   90.000 |   91.909 |    1.909 |      7.018
   5.630 |   90.000 |   91.976 |    1.976 |      6.741
   5.640 |   90.000 |   92.043 |    2.043 |      6.641
   5.650 |   90.000 |   92.110 |    2.110 |      6.766
   5.660 |   90.000 |   92.174 |    2.174 |      6.370
   5.670 |   90.000 |   92.241 |    2.241 |      6.680
   5.680 |   90.000 |   92.310 |    2.310 |      6.898
   5.690 |   90.000 |   92.375 |    2.375 |      6.553
   5.700 |   90.000 |   92.437 |    2.437 |      6.175
   5.710 |   90.000 |   92.497 |    2.497 |      6.026
   5.720 |   90.000 |   92.554 |    2.554 |      5.728
   5.730 |   90.000 |   92.610 |    2.610 |      5.587
   5.740 |   90.000 |   92.660 |    2.660 |      4.982
   5.750 |   90.000 |   92.709 |    2.709 |      4.854
   5.760 |   90.000 |   92.760 |    2.760 |      5.133
   5.770 |   90.000 |   92.808 |    2.808 |      4.825
   5.780 |   90.000 |   92.855 |    2.855 |      4.688
   5.790 |   90.000 |   92.898 |    2.898 |      4.308
   5.800 |   90.000 |   92.942 |    2.942 |      4.358
   5.810 |   90.000 |   92.984 |    2.984 |      4.234
   5.820 |   90.000 |   93.030 |    3.030 |      4.544
   5.830 |   90.000 |   93.075 |    3.075 |      4.503
   5.840 |   90.000 |   93.118 |    3.118 |      4.347
   5.850 |   90.000 |   93.162 |    3.162 |      4.376
